Agency_Name,Emission_Year,Facility_Name,Source_Name,Activity_Type,Fuel_Type,Fuel,End_Use_Sector,Technology,Fuel_Quantity,Fuel_Quantity_Units,Mobile_Fuel_Quantity,Mobile_Fuel_Quantity_Units,CO2e_Metric_Tons
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Black Rock Fish Hatchery,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,59.38,MWh,0,,16.45203781
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Black Rock Fish Hatchery,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)","Vans, Pickup Trucks, SUVs (Model Year 2001)",2313,gal,0,mi,20.30814
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Black Rock Fish Hatchery,Purchased LPG,Mobile Combustion - Scope 1,Alternative Fuels,Liquefied Petroleum Gas (LPG),Light Duty Vehicles,Unspecified Technology,1615,gal,0,mi,9.1688718
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Black Rock Fish Hatchery,Purchased propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Residential,Unspecified Technology,1294,gal,0,,7.40319398
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Blythe Field Office,Purchased diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),2880,gal,0,mi,29.4048
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Blythe Field Office,Purchased Electricity - Market Based,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,16435,kWh,0,,4.55354061
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Blythe Field Office,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)","Vans, Pickup Trucks, SUVs (Model Year 2001)",6798,gal,0,mi,59.68644
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Bodega Bay Field Office,Purchased Electricity - Market Based,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,56069,kWh,0,,15.53468016
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Bodega Bay Field Office,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)","Vans, Pickup Trucks, SUVs (Model Year 2008)",1665,gal,0,mi,14.6187
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Bolsa Chica Ecological Reserve,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,4.02,MWh,0,,1.113795756
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Bridge Arbor FA,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,0.71,MWh,0,,0.196715171
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Business & Contracts,Purchased Electricity - Market Based,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,77625,kWh,0,,21.50706358
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Butte Valley Wildlife Area,Purchased diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Light Duty Trucks,Model Years 1996-2011,2524,gal,0,mi,25.77004
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Butte Valley Wildlife Area,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,342.4,MWh,0,,94.86658381
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Butte Valley Wildlife Area,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Medium and Heavy-Duty Trucks and Busses,Model Year 2008,904,gal,0,mi,7.93712
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Butte Valley Wildlife Area,Purchased LPG,Mobile Combustion - Scope 1,Alternative Fuels,Liquefied Petroleum Gas (LPG),Light Duty Vehicles,Unspecified Technology,680,gal,0,mi,3.8605776
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Butte Valley Wildlife Area,Purchased propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Commercial,Unspecified Technology,1201,gal,0,,6.87112517
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Camp Cady Wildlife Area,Purchased diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),60,gal,0,mi,0.6126
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Camp Cady Wildlife Area,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,35.66,MWh,0,,9.880088723
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Camp Cady Wildlife Area,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)","Vans, Pickup Trucks, SUVs (Model Year 2001)",40,gal,0,mi,0.3512
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Canada de San Vicente Ecological Reserve,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,26.34,MWh,0,,7.297855776
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Canada de San Vicente Ecological Reserve,Purchased propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Residential,Unspecified Technology,578,gal,0,,3.30683626
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Canebrake Ecological Reserve,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,1.62,MWh,0,,0.448843066
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Cantara Field Office,ELECTRICITY,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,62377,kWh,0,,17.28239748
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Cantara Ney Springs Wildlife Area,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,3.82,MWh,0,,1.058383032
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Carrizo Plains Ecological Reserve,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,36.04,MWh,0,,9.985372899
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Central Valley Bay Delta Branch,ELECTRICITY,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,67920,kWh,0,,18.81816113
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Central Valley Bay Delta Branch,GASOLINE,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Medium and Heavy-Duty Trucks and Busses,Low Emission Vehicles,379,gal,0,Btu,3.32762
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Central Valley Bay Delta Branch,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,Gasoline Medium and Heavy-Duty Trucks and Busses,Low Emission Vehicles,402,gal,0,mi,3.52956
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Chico Check Pump,ELECTRICITY,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,250.2,MWh,0,,69.32131796
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Crystal Lake Fish Hatchery,Diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),4324,gal,0,Btu,44.14804
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Crystal Lake Fish Hatchery,Purchased diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Light Duty Trucks,Model Years 1996-2011,152,gal,0,mi,1.55192
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Crystal Lake Fish Hatchery,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,292.54,MWh,0,,81.05219167
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Crystal Lake Fish Hatchery,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)","Vans, Pickup Trucks, SUVs (Model Year 2001)",5833,gal,0,mi,51.21374
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Crystal Lake Fish Hatchery,Purchased LPG,Mobile Combustion - Scope 1,Alternative Fuels,Liquefied Petroleum Gas (LPG),Light Duty Vehicles,Unspecified Technology,12342,gal,0,mi,70.06948344
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Darrah Springs Fish Hatchery,Purchased diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Diesel Medium and Heavy-Duty Trucks and Busses,Medium and Heavy-Duty Vehicles (Model Years 1960-2011),3043,gal,0,mi,31.06903
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Darrah Springs Fish Hatchery,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,13.92,MWh,0,,3.856725604
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Darrah Springs Fish Hatchery,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)","Vans, Pickup Trucks, SUVs (Model Year 2001)",5759,gal,0,mi,50.56402
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Decker Island Wildlife Area,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,Non-Highway,Ships and Boats,966,gal,966,gal,8.48148
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Deer Creek FA,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,7.69,MWh,0,,2.130619245
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Delta Operations Base,Purchased diesel,Mobile Combustion - Scope 1,Diesel Fuel,All,Non-Highway,Ships and Boats,5042,gal,5042,gal,51.47882
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Delta Operations Base,Purchased electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,5.1,MWh,0,,1.413024467
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Delta Operations Base,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)","Vans, Pickup Trucks, SUVs (Model Year 2009)",2549,gal,0,mi,22.38022
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Delta Operations Base,Purchased LPG,Mobile Combustion - Scope 1,Alternative Fuels,Liquefied Petroleum Gas (LPG),Light Duty Vehicles,Unspecified Technology,10,gal,0,mi,0.0567732
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,Delta Operations Base,Purchased natural gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,283,MMBtu,0,,0.01540652
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,DFG HQ,ELECTRICITY,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,850000,kWh,0,,235.5040778
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,DFG HQ,Purchased CNG,Mobile Combustion - Scope 1,Alternative Fuels,Compressed Natural Gas (CNG),Light Duty Vehicles,Unspecified Technology,47,scf,0,mi,0.002538
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,DFG HQ,Purchased E85,Mobile Biomass Combustion - Biomass,Alternative Fuels,Ethanol,Light Duty Vehicles,Unspecified Technology,129,gal,0,mi,0.74175
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,DFG HQ,Purchased gasoline,Mobile Combustion - Scope 1,Motor Gasoline,All,"Gasoline Light Trucks (Vans, Pickup Trucks, SUVs)","Vans, Pickup Trucks, SUVs (Model Year 2001)",40710,gal,0,mi,357.4338
California Department of Fish and Wildlife (formerly California Dept of Fish and Game prior to 2013),2014,DFG HQ,Purchased propane,Stationary Combustion - Scope 1,Petroleum Products,Propane (Liquid),Residential,Unspecified Technology,712,gal,0,,4.07347304
